SaleDate,CustomerType,Area,Category,SaleAmount,SaleYear
09/21/17,Consumer,West,Materials,89.66,2017
09/21/17,Consumer,West,Appliances,471.97,2017
09/21/17,Contractor,South,Landscaping,95.85,2017
09/21/17,Contractor,West,Landscaping,24.11,2017
09/21/17,Consumer,East,Landscaping,33.37,2017
09/21/17,Contractor,West,Materials,23.56,2017
09/21/17,Contractor,West,Materials,16.95,2017
09/21/17,Home Builder,South,Materials,36.82,2017
09/21/17,Consumer,West,Landscaping,12.67,2017
09/21/17,Consumer,West,Materials,18.41,2017
09/21/17,Home Builder,East,Materials,4.86,2017
09/21/17,Contractor,West,Tools,409.48,2017
09/21/17,Contractor,West,Electrical,72.80,2017
09/22/17,Consumer,East,Appliances,212.85,2017
09/22/17,Consumer,East,Materials,74.82,2017
09/22/17,Consumer,East,Appliances,1312.66,2017
09/22/17,Consumer,East,Appliances,105.06,2017
09/22/17,Consumer,East,Materials,60.21,2017
09/22/17,Consumer,East,Materials,38.75,2017
09/22/17,Consumer,East,Materials,45.42,2017
09/22/17,Consumer,East,Materials,14.04,2017
09/22/17,Consumer,East,Materials,12.61,2017
09/22/17,Consumer,East,Materials,4.53,2017
09/22/17,Consumer,East,Tools,272.73,2017
09/22/17,Consumer,East,Tools,84.23,2017
09/22/17,Consumer,East,Tools,3090.30,2017
09/22/17,Consumer,East,Tools,2367.13,2017
09/23/17,Consumer,West,Materials,73.42,2017
09/23/17,Consumer,West,Materials,83.18,2017
09/23/17,Consumer,Mid-Town,Materials,20.44,2017
09/23/17,Consumer,South,Materials,82.09,2017
09/23/17,Consumer,East,Materials,1.93,2017
09/23/17,Consumer,South,Materials,12.39,2017
09/23/17,Contractor,West,Materials,16.13,2017
09/23/17,Consumer,West,Materials,56.07,2017
09/24/17,Contractor,Mid-Town,Materials,98.40,2017
09/24/17,Contractor,Mid-Town,Materials,87.09,2017
09/24/17,Consumer,East,Materials,80.19,2017
09/24/17,Consumer,South,Materials,37.40,2017
09/24/17,Consumer,East,Appliances,392.10,2017
09/24/17,Consumer,East,Appliances,1103.13,2017
09/24/17,Contractor,Mid-Town,Materials,220.05,2017
09/24/17,Contractor,Mid-Town,Materials,33.25,2017
09/24/17,Consumer,East,Materials,5.66,2017
09/24/17,Consumer,East,Materials,4896.92,2017
09/24/17,Home Builder,Mid-Town,Materials,28.27,2017
09/24/17,Contractor,Mid-Town,Materials,13.72,2017
09/24/17,Contractor,Mid-Town,Materials,11.33,2017
09/24/17,Consumer,South,Materials,719.64,2017
09/24/17,Contractor,West,Materials,29.08,2017
09/24/17,Home Builder,East,Materials,70.77,2017
09/24/17,Contractor,East,Materials,41.78,2017
09/24/17,Consumer,South,Materials,13.35,2017
09/24/17,Consumer,South,Materials,17.96,2017
09/24/17,Consumer,West,Materials,22.17,2017
09/24/17,Home Builder,Mid-Town,Tools,241.98,2017
09/24/17,Consumer,East,Tools,12.09,2017
09/25/17,Consumer,Mid-Town,Landscaping,292.08,2017
09/25/17,Consumer,West,Materials,48.00,2017
09/25/17,Consumer,Mid-Town,Materials,40.19,2017
09/25/17,Consumer,South,Appliances,200.16,2017
09/25/17,Consumer,West,Materials,120.17,2017
09/25/17,Consumer,West,Materials,31.56,2017
09/25/17,Consumer,West,Materials,7.36,2017
09/25/17,Home Builder,West,Electrical,15.36,2017
09/25/17,Consumer,West,Materials,25.87,2017
09/25/17,Consumer,West,Materials,161.19,2017
09/25/17,Consumer,South,Materials,264.22,2017
09/25/17,Consumer,Mid-Town,Materials,73.91,2017
09/25/17,Consumer,Mid-Town,Materials,21.77,2017
09/25/17,Consumer,South,Materials,13.20,2017
09/25/17,Consumer,West,Materials,211.14,2017
09/25/17,Consumer,West,Materials,73.01,2017
09/25/17,Contractor,Mid-Town,Materials,9.53,2017
09/25/17,Contractor,West,Tools,31.38,2017
09/25/17,Consumer,West,Tools,186.01,2017
09/25/17,Consumer,West,Tools,594.89,2017
09/26/17,Consumer,South,Materials,18.00,2017
09/26/17,Contractor,Mid-Town,Materials,74.16,2017
09/26/17,Contractor,Mid-Town,Appliances,655.92,2017
09/26/17,Home Builder,East,Appliances,1169.81,2017
09/26/17,Contractor,East,Appliances,392.03,2017
09/26/17,Contractor,East,Appliances,438.08,2017
09/26/17,Contractor,West,Appliances,859.44,2017
09/26/17,Contractor,West,Appliances,506.49,2017
09/26/17,Home Builder,South,Appliances,384.17,2017
09/26/17,Home Builder,South,Materials,91.70,2017
09/26/17,Consumer,South,Materials,236.22,2017
09/26/17,Consumer,South,Materials,43.11,2017
09/26/17,Consumer,South,Materials,39.10,2017
09/26/17,Home Builder,South,Materials,15.90,2017
09/26/17,Home Builder,South,Materials,15.53,2017
09/26/17,Home Builder,South,Materials,14.85,2017
09/26/17,Home Builder,South,Materials,13.61,2017
09/26/17,Home Builder,South,Materials,16.38,2017
09/26/17,Consumer,Mid-Town,Materials,11.63,2017
09/26/17,Home Builder,West,Materials,31.31,2017
09/26/17,Home Builder,West,Materials,7.52,2017
09/26/17,Consumer,East,Tools,104.09,2017
09/26/17,Contractor,Mid-Town,Tools,616.00,2017
09/26/17,Consumer,West,Tools,199.92,2017
09/26/17,Consumer,Mid-Town,Tools,520.70,2017
09/27/17,Consumer,East,Appliances,120.17,2017
09/27/17,Consumer,East,Materials,20.93,2017
09/27/17,Consumer,East,Materials,5.58,2017
09/27/17,Consumer,Mid-Town,Materials,8.34,2017
09/27/17,Consumer,East,Landscaping,10.73,2017
09/27/17,Contractor,West,Materials,39.95,2017
09/27/17,Consumer,South,Materials,177.60,2017
09/27/17,Contractor,East,Materials,8.86,2017
09/27/17,Contractor,East,Materials,191.11,2017
09/27/17,Contractor,East,Materials,25.43,2017
09/27/17,Consumer,East,Tools,503.31,2017
09/27/17,Consumer,East,Tools,48.06,2017
09/27/17,Consumer,Mid-Town,Tools,270.02,2017
09/28/17,Contractor,West,Materials,71.93,2017
09/28/17,Contractor,West,Materials,36.96,2017
09/28/17,Contractor,West,Materials,17.06,2017
09/28/17,Contractor,West,Materials,949.80,2017
09/28/17,Home Builder,West,Materials,2.38,2017
09/28/17,Home Builder,South,Tools,419.38,2017
09/28/17,Contractor,West,Tools,9.47,2017
09/30/17,Home Builder,West,Materials,54.59,2017
09/30/17,Consumer,Mid-Town,Materials,1.78,2017
09/30/17,Home Builder,West,Materials,154.54,2017
09/30/17,Home Builder,West,Materials,77.02,2017
09/30/17,Home Builder,West,Materials,14.56,2017
09/30/17,Home Builder,West,Materials,209.91,2017
09/30/17,Contractor,South,Materials,10.61,2017
09/30/17,Contractor,East,Materials,2.76,2017
09/30/17,Home Builder,West,Tools,33.10,2017
09/30/17,Consumer,West,Tools,9.52,2017
10/01/17,Home Builder,Mid-Town,Appliances,336.56,2017
10/01/17,Home Builder,East,Appliances,240.06,2017
10/01/17,Home Builder,Mid-Town,Materials,8.02,2017
10/01/17,Home Builder,Mid-Town,Materials,28.05,2017
10/01/17,Home Builder,East,Materials,15.78,2017
10/01/17,Home Builder,East,Materials,8.47,2017
10/01/17,Consumer,South,Materials,244.13,2017
10/01/17,Consumer,East,Materials,24.51,2017
10/01/17,Consumer,East,Materials,51.76,2017
10/01/17,Consumer,West,Materials,35.28,2017
10/01/17,Consumer,West,Materials,98.05,2017
10/01/17,Consumer,West,Materials,46.77,2017
10/01/17,Contractor,East,Materials,51.24,2017
10/01/17,Consumer,West,Materials,99.53,2017
10/01/17,Contractor,East,Materials,8.03,2017
10/01/17,Consumer,West,Materials,97.54,2017
10/01/17,Home Builder,East,Tools,63.74,2017
10/01/17,Home Builder,East,Tools,344.27,2017
10/01/17,Home Builder,East,Tools,21.89,2017
10/01/17,Consumer,West,Tools,73.04,2017
10/01/17,Consumer,West,Tools,52.08,2017
10/02/17,Home Builder,West,Electrical,160.08,2017
10/02/17,Contractor,West,Materials,12.00,2017
10/02/17,Contractor,West,Landscaping,168.15,2017
10/02/17,Contractor,West,Landscaping,4.01,2017
10/02/17,Consumer,East,Materials,164.95,2017
10/02/17,Contractor,East,Landscaping,21.49,2017
10/02/17,Home Builder,Mid-Town,Materials,11.98,2017
10/03/17,Home Builder,East,Appliances,1756.04,2017
10/03/17,Home Builder,West,Landscaping,104.96,2017
10/03/17,Contractor,Mid-Town,Materials,6.88,2017
10/03/17,Contractor,West,Landscaping,96.43,2017
10/03/17,Contractor,West,Materials,81.30,2017
10/03/17,Contractor,West,Materials,19.68,2017
10/03/17,Consumer,West,Materials,1.65,2017
10/03/17,Consumer,West,Materials,61.90,2017
10/03/17,Consumer,West,Materials,242.24,2017
10/03/17,Consumer,Mid-Town,Materials,112.19,2017
10/03/17,Contractor,West,Tools,451.36,2017
10/03/17,Consumer,West,Tools,108.87,2017
10/04/17,Contractor,East,Materials,66.65,2017
10/04/17,Home Builder,West,Materials,87.33,2017
10/04/17,Consumer,West,Appliances,369.37,2017
10/04/17,Consumer,Mid-Town,Materials,58.07,2017
10/04/17,Consumer,Mid-Town,Materials,59.26,2017
10/04/17,Consumer,Mid-Town,Materials,3.08,2017
10/04/17,Consumer,East,Materials,49.33,2017
10/04/17,Home Builder,West,Materials,9.17,2017
10/04/17,Home Builder,West,Materials,112.19,2017
10/04/17,Home Builder,West,Materials,1575.19,2017
10/04/17,Home Builder,South,Materials,20.79,2017
10/04/17,Home Builder,South,Materials,27.59,2017
10/04/17,Home Builder,South,Materials,34.26,2017
10/04/17,Consumer,West,Materials,41.03,2017
10/04/17,Consumer,West,Materials,22.85,2017
10/04/17,Consumer,West,Materials,95.38,2017
10/04/17,Contractor,Mid-Town,Materials,15.48,2017
10/04/17,Contractor,Mid-Town,Materials,22.19,2017
10/04/17,Consumer,Mid-Town,Tools,160.89,2017
10/04/17,Home Builder,South,Tools,11.86,2017
10/04/17,Home Builder,South,Tools,9.74,2017
10/04/17,Home Builder,South,Tools,2383.54,2017
10/04/17,Home Builder,South,Tools,20.16,2017
10/04/17,Contractor,South,Tools,10.23,2017
10/04/17,Consumer,West,Tools,219.94,2017
10/04/17,Consumer,West,Tools,17.72,2017
10/05/17,Home Builder,East,Appliances,398.01,2017
10/05/17,Consumer,Mid-Town,Materials,1847.80,2017
10/05/17,Consumer,East,Materials,23.26,2017
10/05/17,Consumer,South,Materials,16.64,2017
10/05/17,Consumer,South,Materials,18.10,2017
10/05/17,Home Builder,East,Landscaping,6.90,2017
10/05/17,Contractor,Mid-Town,Materials,20.85,2017
10/05/17,Contractor,West,Tools,173.00,2017
10/05/17,Home Builder,East,Tools,85.60,2017
10/06/17,Home Builder,East,Tools,20.58,2017
10/07/17,Home Builder,East,Appliances,161.14,2017
10/07/17,Contractor,East,Materials,91.31,2017
10/07/17,Contractor,East,Appliances,5251.96,2017
10/07/17,Home Builder,West,Materials,64.15,2017
10/07/17,Contractor,West,Materials,8.09,2017
10/07/17,Home Builder,East,Materials,76.03,2017
10/07/17,Home Builder,West,Materials,40.15,2017
10/07/17,Home Builder,West,Materials,63.82,2017
10/07/17,Home Builder,West,Materials,19.96,2017
10/07/17,Contractor,West,Materials,15.18,2017
10/07/17,Contractor,West,Materials,16.06,2017
10/07/17,Contractor,East,Tools,236.88,2017
10/07/17,Contractor,West,Tools,435.29,2017
10/07/17,Contractor,West,Tools,73.11,2017
10/07/17,Contractor,West,Tools,206.68,2017
10/08/17,Home Builder,East,Appliances,320.19,2017
10/08/17,Home Builder,West,Materials,227.89,2017
10/08/17,Home Builder,West,Materials,38.02,2017
10/08/17,Home Builder,East,Materials,17.55,2017
10/08/17,Home Builder,East,Materials,344.93,2017
10/08/17,Contractor,East,Materials,42.63,2017
10/08/17,Consumer,East,Materials,143.78,2017
10/08/17,Consumer,East,Materials,6.53,2017
10/08/17,Consumer,Mid-Town,Materials,299.05,2017
10/08/17,Consumer,Mid-Town,Materials,19.17,2017
10/08/17,Consumer,West,Materials,9.46,2017
10/08/17,Home Builder,West,Tools,42.03,2017
10/09/17,Consumer,West,Appliances,1138.23,2017
10/09/17,Consumer,West,Appliances,133.89,2017
10/09/17,Consumer,West,Materials,85.51,2017
10/09/17,Home Builder,South,Appliances,222.71,2017
10/09/17,Home Builder,South,Materials,580.93,2017
10/09/17,Home Builder,South,Materials,19.15,2017
10/09/17,Home Builder,South,Materials,50.55,2017
10/09/17,Consumer,Mid-Town,Materials,4.29,2017
10/09/17,Consumer,Mid-Town,Materials,87.23,2017
10/09/17,Consumer,West,Tools,310.74,2017
10/09/17,Home Builder,South,Tools,154.83,2017
10/10/17,Contractor,West,Appliances,110.42,2017
10/10/17,Contractor,West,Materials,36.36,2017
10/10/17,Contractor,West,Appliances,251.96,2017
10/10/17,Contractor,West,Landscaping,40.89,2017
10/10/17,Contractor,East,Materials,42.97,2017
10/10/17,Consumer,East,Tools,145.97,2017
10/11/17,Consumer,South,Materials,11.36,2017
10/11/17,Consumer,East,Materials,12.90,2017
10/11/17,Consumer,East,Electrical,19.21,2017
10/11/17,Consumer,East,Materials,18.79,2017
10/11/17,Consumer,Mid-Town,Materials,69.83,2017
10/11/17,Consumer,West,Materials,35.22,2017
10/11/17,Contractor,Mid-Town,Tools,652.57,2017
10/11/17,Contractor,Mid-Town,Tools,66.93,2017
10/11/17,Contractor,East,Tools,48.18,2017
10/11/17,Consumer,East,Tools,314.40,2017
10/11/17,Consumer,Mid-Town,Tools,271.84,2017
10/12/17,Consumer,Mid-Town,Tools,239.43,2017
10/14/17,Contractor,West,Appliances,595.33,2017
10/14/17,Home Builder,West,Materials,1.22,2017
10/14/17,Consumer,West,Appliances,436.05,2017
10/14/17,Contractor,Mid-Town,Materials,41.58,2017
10/14/17,Consumer,East,Materials,48.15,2017
10/14/17,Home Builder,Mid-Town,Appliances,369.75,2017
10/14/17,Home Builder,Mid-Town,Appliances,792.09,2017
10/14/17,Home Builder,South,Materials,8.05,2017
10/14/17,Contractor,West,Materials,79.97,2017
10/14/17,Home Builder,West,Materials,104.90,2017
10/14/17,Consumer,West,Materials,6.00,2017
10/14/17,Consumer,East,Materials,18.08,2017
10/14/17,Home Builder,Mid-Town,Materials,10.61,2017
10/14/17,Consumer,East,Materials,10.06,2017
10/14/17,Home Builder,Mid-Town,Tools,262.24,2017
10/14/17,Consumer,East,Tools,42.50,2017
10/14/17,Consumer,East,Tools,2155.11,2017
10/14/17,Consumer,East,Tools,673.36,2017
10/15/17,Contractor,West,Appliances,210.02,2017
10/15/17,Contractor,West,Materials,32.03,2017
10/15/17,Contractor,East,Materials,11.86,2017
10/15/17,Contractor,East,Materials,18.51,2017
10/15/17,Contractor,East,Materials,59.81,2017
10/15/17,Contractor,East,Materials,24.91,2017
10/15/17,Consumer,East,Materials,950.15,2017
10/15/17,Consumer,Mid-Town,Materials,63.41,2017
10/15/17,Consumer,Mid-Town,Materials,96.85,2017
10/15/17,Contractor,West,Materials,5084.19,2017
10/15/17,Consumer,South,Materials,348.58,2017
10/15/17,Consumer,South,Materials,11.28,2017
10/15/17,Consumer,South,Materials,25.97,2017
10/15/17,Consumer,Mid-Town,Tools,10.53,2017
10/15/17,Consumer,South,Tools,1504.64,2017
10/16/17,Consumer,West,Materials,46.60,2017
10/16/17,Home Builder,East,Landscaping,37.71,2017
10/16/17,Home Builder,Mid-Town,Materials,27.47,2017
10/16/17,Home Builder,Mid-Town,Materials,13.51,2017
10/16/17,Consumer,West,Tools,9.74,2017
10/17/17,Home Builder,West,Materials,87.94,2017
10/17/17,Contractor,West,Landscaping,205.16,2017
10/17/17,Contractor,East,Materials,13.44,2017
10/17/17,Contractor,West,Materials,155.70,2017
10/17/17,Consumer,West,Materials,14.96,2017
10/17/17,Contractor,West,Materials,11.91,2017
10/17/17,Contractor,West,Tools,510.48,2017
10/17/17,Contractor,West,Tools,23.63,2017
10/18/17,Home Builder,West,Appliances,641.98,2017
10/18/17,Contractor,South,Materials,18.77,2017
10/18/17,Consumer,South,Materials,124.80,2017
10/18/17,Contractor,West,Materials,307.83,2017
10/18/17,Contractor,East,Tools,547.51,2017
10/18/17,Contractor,South,Tools,1875.47,2017
10/19/17,Contractor,West,Materials,52.91,2017
10/19/17,Contractor,East,Materials,50.22,2017
10/19/17,Contractor,East,Materials,13.17,2017
10/19/17,Consumer,West,Materials,10.75,2017
10/21/17,Contractor,East,Appliances,309.91,2017
10/21/17,Consumer,Mid-Town,Materials,17.01,2017
10/21/17,Home Builder,Mid-Town,Materials,29.75,2017
10/21/17,Contractor,East,Materials,34.99,2017
10/21/17,Contractor,East,Materials,123.52,2017
10/21/17,Contractor,East,Materials,23.89,2017
10/21/17,Home Builder,South,Materials,1633.24,2017
10/21/17,Contractor,West,Materials,8.98,2017
10/21/17,Contractor,West,Materials,32.13,2017
10/21/17,Consumer,Mid-Town,Materials,2.09,2017
10/21/17,Consumer,West,Materials,39.83,2017
10/21/17,Contractor,East,Tools,58.82,2017
10/21/17,Contractor,West,Tools,31.78,2017
10/21/17,Contractor,West,Tools,26.07,2017
10/21/17,Consumer,Mid-Town,Tools,97.66,2017
10/21/17,Consumer,Mid-Town,Tools,344.82,2017
10/22/17,Contractor,South,Materials,16.19,2017
10/22/17,Contractor,East,Materials,665.74,2017
10/22/17,Consumer,South,Materials,13.89,2017
10/22/17,Consumer,South,Materials,42.76,2017
10/22/17,Consumer,South,Materials,147.31,2017
10/22/17,Contractor,West,Materials,4.01,2017
10/22/17,Contractor,West,Materials,21.77,2017
10/22/17,Home Builder,East,Materials,46.44,2017
10/22/17,Home Builder,East,Materials,24.60,2017
10/22/17,Consumer,South,Materials,4.96,2017
10/22/17,Consumer,South,Materials,7.14,2017
10/22/17,Consumer,South,Materials,4.49,2017
10/22/17,Contractor,South,Materials,14.93,2017
10/22/17,Contractor,East,Tools,284.57,2017
10/22/17,Consumer,South,Tools,46.13,2017
10/23/17,Home Builder,Mid-Town,Appliances,1440.04,2017
10/23/17,Contractor,West,Materials,28.64,2017
10/23/17,Consumer,East,Appliances,343.19,2017
10/23/17,Contractor,West,Materials,5.44,2017
10/23/17,Contractor,Mid-Town,Materials,909.33,2017
10/23/17,Home Builder,South,Materials,17.88,2017
10/23/17,Consumer,Mid-Town,Materials,24.23,2017
10/23/17,Consumer,West,Materials,9.16,2017
10/23/17,Home Builder,East,Materials,161.85,2017
10/23/17,Home Builder,East,Materials,4.32,2017
10/23/17,Home Builder,East,Materials,6.43,2017
10/23/17,Consumer,East,Materials,76.37,2017
10/23/17,Contractor,Mid-Town,Materials,38.92,2017
10/23/17,Contractor,Mid-Town,Materials,21.97,2017
10/23/17,Home Builder,South,Tools,697.63,2017
10/23/17,Home Builder,South,Tools,47.52,2017
10/23/17,Home Builder,Mid-Town,Tools,280.46,2017
10/23/17,Contractor,West,Tools,478.69,2017
10/24/17,Home Builder,East,Appliances,11423.97,2017
10/24/17,Home Builder,East,Appliances,2495.58,2017
10/24/17,Home Builder,East,Materials,53.52,2017
10/24/17,Contractor,East,Materials,34.34,2017
10/24/17,Home Builder,East,Materials,68.37,2017
10/24/17,Consumer,Mid-Town,Materials,339.75,2017
10/24/17,Home Builder,Mid-Town,Materials,38.99,2017
10/24/17,Consumer,West,Materials,3.29,2017
10/24/17,Contractor,East,Materials,31.89,2017
10/24/17,Contractor,West,Tools,177.44,2017
10/24/17,Consumer,Mid-Town,Tools,258.94,2017
10/24/17,Consumer,West,Tools,579.42,2017
10/25/17,Consumer,South,Appliances,864.09,2017
10/25/17,Contractor,East,Materials,36.09,2017
10/25/17,Consumer,Mid-Town,Appliances,824.01,2017
10/25/17,Consumer,Mid-Town,Materials,55.41,2017
10/25/17,Contractor,East,Materials,11.68,2017
10/25/17,Contractor,East,Materials,26.68,2017
10/25/17,Consumer,Mid-Town,Materials,3.68,2017
10/25/17,Consumer,Mid-Town,Materials,10.50,2017
10/25/17,Consumer,Mid-Town,Materials,9.86,2017
10/25/17,Consumer,Mid-Town,Materials,14.41,2017
10/25/17,Consumer,Mid-Town,Materials,259.38,2017
10/25/17,Contractor,East,Materials,43.49,2017
10/25/17,Contractor,East,Materials,2.45,2017
10/25/17,Contractor,East,Tools,69.34,2017
10/25/17,Contractor,East,Tools,240.84,2017
10/25/17,Contractor,East,Tools,35.07,2017
10/25/17,Contractor,East,Tools,210.73,2017
10/25/17,Contractor,East,Tools,637.98,2017
10/26/17,Consumer,South,Materials,12.26,2017
10/26/17,Consumer,Mid-Town,Tools,517.62,2017
10/28/17,Consumer,Mid-Town,Materials,20.99,2017
10/28/17,Contractor,East,Materials,61.62,2017
10/28/17,Consumer,East,Electrical,118.73,2017
10/28/17,Consumer,Mid-Town,Materials,6.37,2017
10/28/17,Consumer,South,Materials,251.82,2017
10/28/17,Contractor,East,Materials,81.49,2017
10/28/17,Consumer,East,Materials,33.33,2017
